VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WAERK,WERKS,LGORT,RECORD_SOURCE,LOAD_DATE
10000132,000010,000000000010000037,59.810,PAL,173458.03,USD,1000,0001,SAP,2025-01-01 00:00:00
10000132,000020,000000000010000075,21.305,EA,2506.40,USD,1000,0001,SAP,2025-01-01 00:00:00
10000132,000030,000000000010000099,124.780,ST,52688.99,USD,1000,0001,SAP,2025-01-01 00:00:00
10000132,000040,000000000010000036,193.943,KG,18467.39,USD,1000,0001,SAP,2025-01-01 00:00:00
10000132,000050,000000000010000091,129.441,EA,38343.48,USD,1000,0001,SAP,2025-01-01 00:00:00
10000132,000060,000000000010000029,25.390,ST,9321.64,USD,1000,0001,SAP,2025-01-01 00:00:00
10000132,000070,000000000010000042,81.022,EA,14175.23,USD,1000,0001,SAP,2025-01-01 00:00:00
10000133,000010,000000000010000052,37.248,EA,10110.40,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000133,000020,000000000010000082,96.180,EA,30634.55,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000133,000030,000000000010000005,145.699,EA,35063.42,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000133,000040,000000000010000002,98.971,EA,26178.20,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000133,000050,000000000010000004,99.774,ST,54465.24,CAD,1000,0001,SAP,2025-01-01 00:00:00
10000134,000010,000000000010000049,139.809,ST,51346.69,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000134,000020,000000000010000032,25.161,EA,4476.63,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000134,000030,000000000010000073,87.509,ST,44357.65,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000134,000040,000000000010000019,137.199,ST,71362.82,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000134,000050,000000000010000021,145.398,EA,30337.99,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000134,000060,000000000010000072,137.255,EA,34533.38,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000135,000010,000000000010000091,104.902,EA,30396.35,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000020,000000000010000064,75.981,ST,31832.94,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000030,000000000010000001,100.506,EA,29756.18,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000040,000000000010000067,97.369,PAL,380006.94,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000050,000000000010000039,132.018,ST,46350.06,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000060,000000000010000053,38.693,ST,15582.40,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000070,000000000010000030,2.302,EA,447.55,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000080,000000000010000068,101.155,EA,24113.65,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000135,000090,000000000010000043,90.138,ST,40762.82,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000136,000010,000000000010000027,18.856,PAL,80946.56,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000020,000000000010000052,76.799,EA,21135.30,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000030,000000000010000037,31.020,PAL,85390.30,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000040,000000000010000010,86.496,EA,10834.52,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000050,000000000010000033,139.317,ST,72720.12,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000060,000000000010000098,1.722,EA,404.30,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000070,000000000010000100,70.859,EA,14044.65,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000080,000000000010000023,135.891,ST,62901.84,USD,1000,0001,SAP,2025-01-01 00:00:00
10000136,000090,000000000010000020,75.650,EA,11015.36,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000010,000000000010000068,51.049,EA,10928.25,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000020,000000000010000048,94.655,EA,15386.17,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000030,000000000010000028,112.292,EA,29103.22,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000040,000000000010000057,47.225,PAL,183119.14,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000050,000000000010000071,63.879,EA,18457.01,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000060,000000000010000066,210.618,KG,13421.83,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000070,000000000010000043,45.354,ST,20555.79,USD,1000,0001,SAP,2025-01-01 00:00:00
10000137,000080,000000000010000055,72.722,EA,18347.64,USD,1000,0001,SAP,2025-01-01 00:00:00
10000138,000010,000000000010000086,216.080,KG,14609.30,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000020,000000000010000029,26.481,ST,10773.97,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000030,000000000010000041,65.537,EA,12960.21,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000040,000000000010000071,138.359,EA,42300.02,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000050,000000000010000085,1.572,EA,189.92,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000060,000000000010000080,46.067,EA,7323.10,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000070,000000000010000047,57.225,PAL,216033.68,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000080,000000000010000015,98.935,EA,12093.56,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000138,000090,000000000010000033,49.787,ST,28247.05,PEN,1000,0001,SAP,2025-01-01 00:00:00
10000139,000010,000000000010000029,71.246,ST,28099.72,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000139,000020,000000000010000015,85.414,EA,11562.21,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000139,000030,000000000010000047,29.001,PAL,118004.90,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000139,000040,000000000010000028,122.073,EA,30260.06,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000139,000050,000000000010000094,82.553,ST,51946.48,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000140,000010,000000000010000097,39.330,PAL,149367.07,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000020,000000000010000068,97.123,EA,24003.83,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000030,000000000010000042,138.015,EA,26834.15,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000040,000000000010000076,81.927,KG,6523.87,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000050,000000000010000037,91.272,PAL,282709.61,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000060,000000000010000039,100.702,ST,31658.87,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000070,000000000010000087,77.391,PAL,279973.85,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000080,000000000010000008,30.872,EA,6533.82,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000140,000090,000000000010000063,116.867,ST,59513.72,SEK,1000,0001,SAP,2025-01-01 00:00:00
10000141,000010,000000000010000039,122.711,ST,39855.86,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000020,000000000010000031,27.740,EA,7197.44,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000030,000000000010000047,31.199,PAL,125494.78,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000040,000000000010000030,62.481,EA,12692.32,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000050,000000000010000062,2.131,EA,586.98,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000060,000000000010000034,105.805,ST,52820.04,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000070,000000000010000079,114.498,ST,55743.00,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000141,000080,000000000010000070,113.512,EA,24018.60,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000142,000010,000000000010000013,145.707,ST,81979.79,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000020,000000000010000061,104.580,EA,27393.12,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000030,000000000010000071,24.819,EA,6716.26,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000040,000000000010000017,50.783,PAL,193181.73,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000050,000000000010000003,28.629,ST,14540.70,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000060,000000000010000037,36.276,PAL,117710.05,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000070,000000000010000035,44.588,EA,6444.93,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000080,000000000010000018,34.506,EA,8132.77,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000090,000000000010000051,9.821,EA,2761.04,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000142,000100,000000000010000009,138.535,ST,57665.01,HUF,1000,0001,SAP,2025-01-01 00:00:00
10000143,000010,000000000010000072,11.173,EA,3155.81,USD,1000,0001,SAP,2025-01-01 00:00:00
10000143,000020,000000000010000027,20.563,PAL,96236.83,USD,1000,0001,SAP,2025-01-01 00:00:00
10000143,000030,000000000010000022,56.831,EA,12922.89,USD,1000,0001,SAP,2025-01-01 00:00:00
10000143,000040,000000000010000031,139.797,EA,35347.42,USD,1000,0001,SAP,2025-01-01 00:00:00
10000143,000050,000000000010000085,22.068,EA,2598.67,USD,1000,0001,SAP,2025-01-01 00:00:00
10000143,000060,000000000010000021,31.519,EA,6822.54,USD,1000,0001,SAP,2025-01-01 00:00:00
10000143,000070,000000000010000004,109.702,ST,50510.76,USD,1000,0001,SAP,2025-01-01 00:00:00
10000144,000010,000000000010000091,122.736,EA,34572.23,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000020,000000000010000061,137.267,EA,33390.78,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000030,000000000010000046,227.853,KG,17401.42,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000040,000000000010000066,246.052,KG,18556.91,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000050,000000000010000064,69.056,ST,30488.97,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000060,000000000010000085,59.694,EA,7117.19,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000070,000000000010000032,131.865,EA,25030.54,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000144,000080,000000000010000011,127.033,EA,26870.85,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000010,000000000010000064,92.153,ST,38041.85,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000020,000000000010000041,23.830,EA,4429.27,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000030,000000000010000060,111.818,EA,10801.25,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000040,000000000010000068,47.294,EA,11274.28,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000050,000000000010000009,42.843,ST,18479.17,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000060,000000000010000044,21.892,ST,12109.95,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000070,000000000010000077,64.719,PAL,265346.58,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000145,000080,000000000010000035,89.285,EA,11776.78,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000146,000010,000000000010000060,36.456,EA,3690.78,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000020,000000000010000038,17.518,EA,4153.14,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000030,000000000010000002,50.911,EA,14927.95,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000040,000000000010000008,17.346,EA,3554.62,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000050,000000000010000077,58.529,PAL,240818.49,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000060,000000000010000048,125.856,EA,21675.03,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000070,000000000010000006,111.138,KG,7824.67,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000080,000000000010000071,141.754,EA,44337.90,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000090,000000000010000099,109.602,ST,46928.81,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000146,000100,000000000010000076,264.825,KG,20266.02,ILS,1000,0001,SAP,2025-01-01 00:00:00
10000147,000010,000000000010000023,46.855,ST,22072.57,USD,1000,0001,SAP,2025-01-01 00:00:00
10000147,000020,000000000010000009,105.624,ST,52065.33,USD,1000,0001,SAP,2025-01-01 00:00:00
10000147,000030,000000000010000035,81.084,EA,12139.89,USD,1000,0001,SAP,2025-01-01 00:00:00
10000147,000040,000000000010000024,67.795,ST,27489.52,USD,1000,0001,SAP,2025-01-01 00:00:00
10000147,000050,000000000010000029,84.755,ST,34339.00,USD,1000,0001,SAP,2025-01-01 00:00:00
10000148,000010,000000000010000049,123.849,ST,38992.22,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000020,000000000010000094,2.335,ST,1469.57,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000030,000000000010000022,63.994,EA,13233.15,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000040,000000000010000091,21.226,EA,6590.12,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000050,000000000010000051,39.669,EA,10869.20,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000060,000000000010000074,74.113,ST,41173.65,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000070,000000000010000024,28.159,ST,12052.94,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000148,000080,000000000010000007,93.913,PAL,354145.57,ZAR,1000,0001,SAP,2025-01-01 00:00:00
10000149,000010,000000000010000047,69.428,PAL,284640.41,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000020,000000000010000004,148.845,ST,69732.98,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000030,000000000010000050,88.132,EA,13044.58,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000040,000000000010000065,18.980,EA,2074.70,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000050,000000000010000026,118.924,KG,7458.95,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000060,000000000010000014,116.125,ST,43137.55,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000070,000000000010000077,46.460,PAL,185885.15,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000080,000000000010000015,55.569,EA,6805.97,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000090,000000000010000054,103.924,ST,58702.26,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000149,000100,000000000010000070,15.859,EA,3277.52,GBP,1000,0001,SAP,2025-01-01 00:00:00
10000150,000010,000000000010000019,136.171,ST,75549.66,USD,1000,0001,SAP,2025-01-01 00:00:00
10000150,000020,000000000010000020,25.754,EA,3533.73,USD,1000,0001,SAP,2025-01-01 00:00:00
10000150,000030,000000000010000021,56.134,EA,11199.85,USD,1000,0001,SAP,2025-01-01 00:00:00
10000150,000040,000000000010000050,19.977,EA,3089.40,USD,1000,0001,SAP,2025-01-01 00:00:00
10000150,000050,000000000010000063,91.105,ST,47440.22,USD,1000,0001,SAP,2025-01-01 00:00:00
10000151,000010,000000000010000093,38.192,ST,11094.20,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000020,000000000010000072,96.458,EA,26030.43,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000030,000000000010000021,78.221,EA,16607.46,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000040,000000000010000077,90.438,PAL,359439.49,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000050,000000000010000029,12.136,ST,4695.54,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000060,000000000010000055,79.381,EA,18280.95,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000070,000000000010000075,26.213,EA,3080.76,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000080,000000000010000094,101.443,ST,64187.33,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000090,000000000010000049,50.321,ST,18457.94,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000151,000100,000000000010000069,97.502,ST,52646.31,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000152,000010,000000000010000048,82.114,EA,13958.31,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000152,000020,000000000010000022,136.656,EA,32027.38,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000152,000030,000000000010000086,259.790,KG,20723.49,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000152,000040,000000000010000096,180.144,KG,15357.41,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000152,000050,000000000010000073,112.049,ST,55747.83,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000153,000010,000000000010000009,77.488,ST,35834.23,USD,1000,0001,SAP,2025-01-01 00:00:00
10000153,000020,000000000010000046,194.005,KG,13083.19,USD,1000,0001,SAP,2025-01-01 00:00:00
10000153,000030,000000000010000091,41.948,EA,12355.67,USD,1000,0001,SAP,2025-01-01 00:00:00
10000153,000040,000000000010000063,116.158,ST,66350.40,USD,1000,0001,SAP,2025-01-01 00:00:00
10000153,000050,000000000010000056,159.016,KG,11330.23,USD,1000,0001,SAP,2025-01-01 00:00:00
10000153,000060,000000000010000002,74.825,EA,20880.17,USD,1000,0001,SAP,2025-01-01 00:00:00
10000154,000010,000000000010000049,122.155,ST,39955.60,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000020,000000000010000090,131.885,EA,25553.42,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000030,000000000010000004,26.154,ST,14257.21,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000040,000000000010000031,112.004,EA,33186.01,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000050,000000000010000082,6.929,EA,1978.73,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000060,000000000010000041,23.637,EA,5095.63,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000070,000000000010000076,178.594,KG,13076.34,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000080,000000000010000028,3.178,EA,866.23,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000090,000000000010000001,142.332,EA,41259.02,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000154,000100,000000000010000097,20.479,PAL,78773.47,CHF,1000,0001,SAP,2025-01-01 00:00:00
10000155,000010,000000000010000076,122.945,KG,9529.16,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000020,000000000010000089,145.689,ST,78280.17,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000030,000000000010000047,31.177,PAL,122067.33,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000040,000000000010000053,149.798,ST,59296.29,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000050,000000000010000069,39.567,ST,19564.19,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000060,000000000010000094,120.700,ST,72748.73,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000070,000000000010000072,24.289,EA,7274.78,USD,1000,0001,SAP,2025-01-01 00:00:00
10000155,000080,000000000010000031,56.009,EA,16010.36,USD,1000,0001,SAP,2025-01-01 00:00:00
10000156,000010,000000000010000026,272.341,KG,17362.88,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000020,000000000010000057,22.509,PAL,97288.11,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000030,000000000010000096,231.691,KG,20145.32,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000040,000000000010000040,83.947,EA,15596.66,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000050,000000000010000022,49.178,EA,10211.85,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000060,000000000010000046,290.573,KG,22620.83,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000070,000000000010000065,137.359,EA,14761.27,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000080,000000000010000090,29.707,EA,6288.97,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000090,000000000010000100,67.986,EA,14286.55,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000156,000100,000000000010000009,15.692,ST,7242.11,BRL,1000,0001,SAP,2025-01-01 00:00:00
10000157,000010,000000000010000042,30.570,EA,5548.08,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000157,000020,000000000010000090,89.352,EA,17386.06,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000157,000030,000000000010000056,52.522,KG,3808.13,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000157,000040,000000000010000028,64.160,EA,18917.76,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000157,000050,000000000010000052,115.489,EA,26972.77,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000157,000060,000000000010000033,69.709,ST,40766.18,PHP,1000,0001,SAP,2025-01-01 00:00:00
10000158,000010,000000000010000022,77.297,EA,18198.93,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000020,000000000010000040,33.667,EA,7214.85,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000030,000000000010000081,145.600,EA,30337.72,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000040,000000000010000033,24.774,ST,14013.30,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000050,000000000010000063,25.243,ST,14135.91,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000060,000000000010000048,18.620,EA,3231.50,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000070,000000000010000061,95.069,EA,22252.04,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000080,000000000010000020,127.325,EA,19305.24,USD,1000,0001,SAP,2025-01-01 00:00:00
10000158,000090,000000000010000058,28.686,EA,5321.67,USD,1000,0001,SAP,2025-01-01 00:00:00
10000159,000010,000000000010000039,131.305,ST,42287.03,USD,1000,0001,SAP,2025-01-01 00:00:00
10000159,000020,000000000010000034,52.397,ST,26774.53,USD,1000,0001,SAP,2025-01-01 00:00:00
10000159,000030,000000000010000066,17.290,KG,1183.17,USD,1000,0001,SAP,2025-01-01 00:00:00
10000159,000040,000000000010000088,149.257,EA,36744.20,USD,1000,0001,SAP,2025-01-01 00:00:00
10000159,000050,000000000010000050,65.019,EA,10453.97,USD,1000,0001,SAP,2025-01-01 00:00:00
10000159,000060,000000000010000061,134.738,EA,33463.85,USD,1000,0001,SAP,2025-01-01 00:00:00
10000160,000010,000000000010000089,144.194,ST,68946.49,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000160,000020,000000000010000034,83.426,ST,36332.02,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000160,000030,000000000010000044,54.203,ST,26835.63,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000160,000040,000000000010000079,142.137,ST,60712.70,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000160,000050,000000000010000061,121.493,EA,27627.68,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000160,000060,000000000010000100,54.629,EA,11471.39,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000160,000070,000000000010000045,36.482,EA,4932.46,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000161,000010,000000000010000053,118.872,ST,44120.61,EUR,1000,0001,SAP,2025-01-01 00:00:00
10000161,000020,000000000010000023,37.734,ST,17238.59,EUR,1000,0001,SAP,2025-01-01 00:00:00
